alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
2.3704075,0.9988511411329238,0.9977297611065962,0.00027928960914489105,"[0.0, 0.36021277703550836, 0.636964068348655, 0.9988511411329238]",0.36021277703550836,0.8226710004393364,0.025262715192564872,0.8163489196102575,0.025882073986254278
2.3804049999999997,0.9988856913744674,0.9977973485598787,0.0002710278466576191,"[0.0, 0.36163818765250066, 0.6341594852000961, 0.9988856913744674]",0.36163818765250066,0.8233359699637793,0.025207907794976697,0.817012076386164,0.025829301646789073
2.3904024999999995,0.9989191399414553,0.9978628181998013,0.0002630228988742475,"[0.0, 0.3630792740999361, 0.6313306259932455, 0.9989191399414553]",0.3630792740999361,0.8239966778332946,0.0251533948706202,0.8176703815450066,0.025776915386742726
2.4004,0.9989515253777839,0.9979262420980535,0.00025526610361464343,"[0.0, 0.3645369143225717, 0.6284747894568559, 0.9989515253777839]",0.3645369143225717,0.8246532031053417,0.025099167927132623,0.818323887723712,0.025724911017401694
2.4103974999999997,0.9989828847023466,0.997987689584704,0.00024774912543103905,"[0.0, 0.36601204782947516, 0.6256209991594661, 0.9989828847023466]",0.36601204782947516,0.8253056264255616,0.025045218175338686,0.8189726477393552,0.025673284335716702
2.4203949999999996,0.9990132534794355,0.9980472273688945,0.00024046394131214607,"[0.0, 0.3675056832383752, 0.6227696213458981, 0.9990132534794355]",0.3675056832383752,0.8259540309165933,0.024991536438755096,0.8196167136851962,0.025622031196237828
2.4303925,0.9990426658850206,0.9981049196527079,0.00023340282719454437,"[0.0, 0.3690189028302741, 0.6199145942623328, 0.9990426658850206]",0.3690189028302741,0.8265985006071462,0.024938113261678007,0.8202561357185095,0.02557114760757598
2.44039,0.9990711547695296,0.9981608282393307,0.00022655834514902912,"[0.0, 0.3705528715826846, 0.6170496118899848, 0.9990711547695296]",0.3705528715826846,0.8272391211708917,0.024884938825814915,0.8208909638730896,0.025520629588168323
2.4503874999999997,0.9990987517173974,0.9982150126359535,0.00021992333118588288,"[0.0, 0.3721088491600734, 0.6141679768816294, 0.9990987517173974]",0.3721088491600734,0.8278759817172365,0.024832002777081405,0.8215212482486822,0.02547047315120374
2.4603849999999996,0.999125487103229,0.9982675301510177,0.0002134908837309532,"[0.0, 0.3736881992546086, 0.6112624260628636, 0.999125487103229]",0.3736881992546086,0.8285091740458372,0.024779294255824456,0.8221470374535882,0.025420674428556576
